GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:1901362	P	organic cyclic compound biosynthetic process	54	393	3174	28362	0.069	0.9	// AT5G49520 // AT5G56860 // AT1G80840 // AT2G38470 // AT1G25560 // AT5G26030 // AT4G00050 // AT3G55630 // AT1G68840 // AT3G13650 // AT2G01280 // AT4G29190 // AT4G18880 // AT1G28370 // AT5G46350 // AT1G27730 // AT2G24500 // AT2G40140 // AT3G48360 // AT2G29090 // AT1G67980 // AT3G23250 // AT4G36990 // AT4G31550 // AT3G06620 // AT2G46400 // AT1G80820 // AT5G13630 // AT5G23280 // AT5G47230 // AT4G01540 // AT5G57220 // AT1G79680 // AT4G01250 // AT1G71080 // AT3G56400 // AT3G55980 // AT5G57710 // AT3G58070 // AT2G30250 // AT1G42990 // AT4G31800 // AT4G17490 // AT1G68050 // AT2G17040 // AT2G30770 // AT3G02550 // AT3G15500 // AT3G50260 // AT5G05410 // AT1G68520 // AT2G41940 // AT1G18570 // AT1G62300 
GO:0048831	P	regulation of shoot system development	6	393	204	28362	0.069	0.9	// AT5G56860 // AT1G68050 // AT5G60800 // AT2G31880 // AT3G56400 // AT2G30140 
GO:0034220	P	ion transmembrane transport	7	393	255	28362	0.069	0.9	// AT3G22910 // AT4G22200 // AT2G17290 // AT5G60660 // AT4G24570 // AT2G36830 // AT2G38290 
GO:0019219	P	regulation of nucleobase-containing compound metabolic process	44	393	2529	28362	0.072	0.93	// AT5G49520 // AT5G56860 // AT1G80840 // AT2G38470 // AT1G25560 // AT2G30250 // AT4G00050 // AT1G68840 // AT2G01280 // AT4G29190 // AT1G28370 // AT5G46350 // AT1G27730 // AT2G24500 // AT2G40140 // AT3G48360 // AT3G23250 // AT4G36990 // AT4G31550 // AT3G06620 // AT2G46400 // AT1G71080 // AT1G62300 // AT5G23280 // AT5G47230 // AT4G01540 // AT4G01250 // AT3G56400 // AT3G55980 // AT5G57710 // AT3G58070 // AT1G42990 // AT4G31800 // AT4G17490 // AT1G68050 // AT2G17040 // AT3G02550 // AT3G15500 // AT3G50260 // AT5G05410 // AT1G68520 // AT2G41940 // AT1G18570 // AT4G18880 
GO:0048513	P	animal organ development	10	393	422	28362	0.075	0.96	// AT3G18830 // AT2G17040 // AT4G01540 // AT2G39200 // AT2G13790 // AT4G01250 // AT3G56400 // AT4G02380 // AT2G46400 // AT2G35980 
GO:0022622	P	root system development	7	393	484	28362	0.51	1	// AT3G18830 // AT1G78240 // AT5G60660 // AT2G47000 // AT1G12950 // AT5G16910 // AT2G46400 
GO:0044281	P	small molecule metabolic process	19	393	1597	28362	0.78	1	// AT1G74710 // AT2G19450 // AT2G24850 // AT2G01290 // AT5G16370 // AT4G26850 // AT3G55630 // AT5G57220 // AT3G63170 // AT1G79680 // AT1G11860 // AT1G29690 // AT3G57550 // AT2G29090 // AT4G34710 // AT4G15530 // AT3G25780 // AT2G26560 // AT1G30040 
GO:0044283	P	small molecule biosynthetic process	5	393	653	28362	0.95	1	// AT3G25780 // AT4G26850 // AT1G74710 // AT2G26560 // AT1G30040 
GO:0048589	P	developmental growth	8	393	458	28362	0.31	1	// AT2G47000 // AT1G27730 // AT5G60660 // AT1G12950 // AT3G57550 // AT5G16910 // AT1G69530 // AT3G05500 
GO:0046483	P	heterocycle metabolic process	56	393	4433	28362	0.79	1	// AT5G49520 // AT5G26030 // AT1G80840 // AT2G38470 // AT1G25560 // AT5G56860 // AT4G00050 // AT3G55630 // AT5G47230 // AT2G01280 // AT3G23250 // AT4G29190 // AT4G18880 // AT1G28370 // AT5G46350 // AT1G27730 // AT2G24500 // AT2G40140 // AT3G48360 // AT3G57550 // AT4G37370 // AT4G36990 // AT4G31550 // AT3G06620 // AT2G46400 // AT1G71080 // AT1G62300 // AT1G68840 // AT5G23280 // AT5G06310 // AT4G01540 // AT5G57220 // AT1G79680 // AT4G01250 // AT2G01290 // AT3G56400 // AT3G55980 // AT5G57710 // AT3G58070 // AT2G30250 // AT1G42990 // AT4G31800 // AT4G17490 // AT2G47590 // AT1G68050 // AT2G17040 // AT2G30770 // AT3G02550 // AT3G06430 // AT3G15500 // AT3G50260 // AT5G05410 // AT1G68520 // AT2G41940 // AT1G18570 // AT5G13630 
GO:0019538	P	protein metabolic process	61	393	4289	28362	0.43	1	// AT1G71080 // AT5G02410 // AT2G13790 // AT2G17290 // AT4G12720 // AT5G02120 // AT1G07160 // AT1G72200 // AT1G70740 // AT2G37710 // AT1G09970 // AT5G20910 // AT5G43420 // AT5G43190 // AT2G42360 // AT3G61390 // AT3G48360 // AT3G57760 // AT5G01550 // AT1G66160 // AT4G21390 // AT4G20450 // AT3G12920 // AT5G43580 // AT3G18930 // AT1G79680 // AT1G66880 // AT3G25610 // AT1G64210 // AT3G05500 // AT1G22280 // AT5G25930 // AT4G04540 // AT1G60840 // AT4G23210 // AT1G51800 // AT5G45110 // AT5G51070 // AT1G78100 // AT3G01840 // AT4G03510 // AT5G57710 // AT3G47570 // AT5G01540 // AT4G21380 // AT3G11840 // AT5G27420 // AT2G24240 // AT2G47590 // AT1G68050 // AT2G35930 // AT1G24140 // AT4G22470 // AT4G33920 // AT4G34220 // AT2G31880 // AT2G39660 // AT1G70520 // AT1G76040 // AT5G03140 // AT4G11890 
GO:0051253	P	negative regulation of RNA metabolic process	6	393	232	28362	0.11	1	// AT1G68840 // AT1G80840 // AT1G27730 // AT3G56400 // AT4G36990 // AT1G62300 
GO:0009892	P	negative regulation of metabolic process	6	393	521	28362	0.73	1	// AT1G68840 // AT1G80840 // AT1G27730 // AT3G56400 // AT4G36990 // AT1G62300 
GO:0009893	P	positive regulation of metabolic process	6	393	535	28362	0.75	1	// AT5G49520 // AT5G47230 // AT4G01540 // AT3G48360 // AT5G05410 // AT4G18880 
GO:0009890	P	negative regulation of biosynthetic process	6	393	360	28362	0.38	1	// AT1G68840 // AT1G80840 // AT1G27730 // AT3G56400 // AT4G36990 // AT1G62300 
GO:0009891	P	positive regulation of biosynthetic process	6	393	409	28362	0.5	1	// AT5G49520 // AT5G47230 // AT4G01540 // AT3G48360 // AT5G05410 // AT4G18880 
GO:0090558	P	plant epidermis development	6	393	245	28362	0.13	1	// AT2G47000 // AT2G41940 // AT5G60660 // AT1G12950 // AT5G16910 // AT3G58070 
GO:0035556	P	intracellular signal transduction	10	393	660	28362	0.43	1	// AT5G47230 // AT1G01560 // AT2G17290 // AT1G25560 // AT1G68840 // AT3G50260 // AT4G17490 // AT1G76040 // AT1G28370 // AT1G62300 
GO:0006886	P	intracellular protein transport	5	393	350	28362	0.54	1	// AT1G21900 // AT3G52400 // AT4G03510 // AT3G11820 // AT1G08560 
GO:0071840	P	cellular component organization or biogenesis	35	393	2812	28362	0.77	1	// AT3G54150 // AT4G03210 // AT2G16900 // AT5G13490 // AT2G33110 // AT2G20960 // AT2G24500 // AT5G25250 // AT1G24150 // AT1G08560 // AT3G58070 // AT3G05500 // AT1G65610 // AT5G06310 // AT4G13390 // AT3G50760 // AT5G57220 // AT1G64500 // AT3G23670 // AT5G51070 // AT5G16910 // AT1G69530 // AT4G33050 // AT3G25610 // AT2G47910 // AT2G24240 // AT3G52400 // AT4G26850 // AT2G17040 // AT4G25820 // AT3G11820 // AT3G28340 // AT5G03760 // AT1G78240 // AT1G18570 
GO:0018130	P	heterocycle biosynthetic process	50	393	2957	28362	0.084	1	// AT5G49520 // AT5G56860 // AT1G80840 // AT2G38470 // AT1G25560 // AT5G26030 // AT4G00050 // AT3G55630 // AT1G68840 // AT2G01280 // AT4G29190 // AT4G18880 // AT1G28370 // AT5G46350 // AT1G27730 // AT2G24500 // AT2G40140 // AT3G48360 // AT3G23250 // AT4G36990 // AT4G31550 // AT3G06620 // AT2G46400 // AT1G71080 // AT5G13630 // AT5G23280 // AT5G47230 // AT4G01540 // AT5G57220 // AT1G79680 // AT4G01250 // AT3G56400 // AT3G55980 // AT5G57710 // AT3G58070 // AT2G30250 // AT1G42990 // AT4G31800 // AT4G17490 // AT1G68050 // AT2G17040 // AT2G30770 // AT3G02550 // AT3G15500 // AT3G50260 // AT5G05410 // AT1G68520 // AT2G41940 // AT1G18570 // AT1G62300 
GO:0048316	P	seed development	11	393	661	28362	0.31	1	// AT1G21390 // AT2G19450 // AT1G01470 // AT5G06760 // AT2G01280 // AT2G29090 // AT4G34710 // AT5G40010 // AT1G49320 // AT3G06430 // AT5G13200 
GO:0006629	P	lipid metabolic process	12	393	994	28362	0.72	1	// AT5G02410 // AT2G19450 // AT5G16370 // AT3G63170 // AT2G30550 // AT3G48090 // AT1G45201 // AT2G29090 // AT2G03760 // AT2G01180 // AT2G26560 // AT1G30040 
GO:0000003	P	reproduction	29	393	1721	28362	0.16	1	// AT4G11280 // AT5G42900 // AT1G25560 // AT5G56860 // AT4G00050 // AT2G01280 // AT1G61360 // AT2G30140 // AT1G49320 // AT3G54150 // AT1G21390 // AT4G21390 // AT2G29090 // AT3G06430 // AT5G06760 // AT2G01290 // AT3G23670 // AT2G31880 // AT5G40010 // AT5G13200 // AT4G21380 // AT2G19450 // AT1G68050 // AT1G01470 // AT2G17040 // AT5G60800 // AT4G33980 // AT4G34710 // AT4G26200 
GO:0044042	P	glucan metabolic process	5	393	218	28362	0.19	1	// AT1G65610 // AT5G16910 // AT4G03210 // AT4G25820 // AT4G12720 
GO:0048367	P	shoot system development	15	393	896	28362	0.27	1	// AT5G56860 // AT2G31880 // AT2G17040 // AT5G02410 // AT2G39200 // AT2G13790 // AT4G01250 // AT5G60800 // AT1G78240 // AT3G56400 // AT4G01540 // AT1G68050 // AT4G02380 // AT2G30140 // AT2G35980 
GO:0010557	P	positive regulation of macromolecule biosynthetic process	6	393	373	28362	0.42	1	// AT5G49520 // AT5G47230 // AT4G01540 // AT3G48360 // AT5G05410 // AT4G18880 
GO:0010556	P	regulation of macromolecule biosynthetic process	45	393	2666	28362	0.1	1	// AT5G49520 // AT5G56860 // AT1G80840 // AT2G38470 // AT1G25560 // AT4G12720 // AT4G00050 // AT1G68840 // AT2G01280 // AT4G29190 // AT1G28370 // AT5G46350 // AT1G27730 // AT2G24500 // AT2G40140 // AT3G48360 // AT3G23250 // AT4G36990 // AT4G31550 // AT3G06620 // AT2G46400 // AT1G71080 // AT1G62300 // AT5G23280 // AT5G47230 // AT4G01540 // AT4G01250 // AT3G56400 // AT3G55980 // AT5G57710 // AT3G58070 // AT2G30250 // AT1G42990 // AT4G31800 // AT4G17490 // AT1G68050 // AT2G17040 // AT3G02550 // AT3G15500 // AT3G50260 // AT5G05410 // AT1G68520 // AT2G41940 // AT1G18570 // AT4G18880 
GO:0010558	P	negative regulation of macromolecule biosynthetic process	6	393	339	28362	0.33	1	// AT1G68840 // AT1G80840 // AT1G27730 // AT3G56400 // AT4G36990 // AT1G62300 
GO:0048229	P	gametophyte development	7	393	422	28362	0.37	1	// AT3G54150 // AT3G26500 // AT3G23670 // AT3G48360 // AT3G57550 // AT4G33050 // AT3G06430 
GO:0009653	P	anatomical structure morphogenesis	12	393	919	28362	0.62	1	// AT3G54150 // AT3G18830 // AT1G14740 // AT3G48090 // AT5G60660 // AT2G17040 // AT2G47000 // AT1G12950 // AT5G16910 // AT4G01540 // AT1G69530 // AT3G58070 
GO:0044257	P	cellular protein catabolic process	8	393	444	28362	0.28	1	// AT5G27420 // AT5G43190 // AT1G68050 // AT3G12920 // AT5G20910 // AT5G45110 // AT3G48360 // AT4G03510 
GO:0044255	P	cellular lipid metabolic process	6	393	649	28362	0.89	1	// AT5G02410 // AT2G19450 // AT5G16370 // AT3G63170 // AT2G01180 // AT1G30040 
GO:0042592	P	homeostatic process	8	393	542	28362	0.48	1	// AT5G56860 // AT5G06310 // AT5G61440 // AT1G64500 // AT5G60800 // AT3G26060 // AT3G61190 // AT2G29090 
GO:0043632	P	modification-dependent macromolecule catabolic process	8	393	380	28362	0.16	1	// AT5G27420 // AT5G43190 // AT1G68050 // AT3G12920 // AT5G20910 // AT5G45110 // AT3G48360 // AT4G03510 
GO:0051301	P	cell division	7	393	358	28362	0.23	1	// AT4G11280 // AT4G17490 // AT4G01540 // AT3G23670 // AT3G11520 // AT1G08560 // AT1G28370 
GO:0009735	P	response to cytokinin	6	393	244	28362	0.13	1	// AT2G47000 // AT4G01540 // AT1G78240 // AT1G78100 // AT2G41940 // AT2G01530 
GO:2000113	P	negative regulation of cellular macromolecule biosynthetic process	6	393	323	28362	0.3	1	// AT1G68840 // AT1G80840 // AT1G27730 // AT3G56400 // AT4G36990 // AT1G62300 
GO:0046686	P	response to cadmium ion	5	393	343	28362	0.52	1	// AT3G23250 // AT1G11860 // AT2G26560 // AT1G02930 // AT2G41380 
GO:0000271	P	polysaccharide biosynthetic process	5	393	202	28362	0.15	1	// AT1G78240 // AT3G50760 // AT3G28340 // AT5G16910 // AT4G12720 
GO:0044765	P	single-organism transport	19	393	1004	28362	0.11	1	// AT4G35180 // AT1G17140 // AT3G18830 // AT2G36830 // AT5G26340 // AT3G52400 // AT4G24570 // AT2G47000 // AT1G78100 // AT5G13490 // AT4G22470 // AT1G12950 // AT3G11820 // AT4G22200 // AT1G15520 // AT1G08560 // AT4G03510 // AT2G33110 // AT1G45015 
GO:0009856	P	pollination	5	393	268	28362	0.32	1	// AT1G61360 // AT3G54150 // AT4G21380 // AT4G21390 // AT3G06430 
GO:0048523	P	negative regulation of cellular process	12	393	594	28362	0.13	1	// AT1G68840 // AT1G80840 // AT1G27730 // AT3G52400 // AT2G13790 // AT1G51800 // AT5G20910 // AT3G11820 // AT3G56400 // AT4G36990 // AT5G13190 // AT1G62300 
GO:0048522	P	positive regulation of cellular process	11	393	676	28362	0.34	1	// AT5G49520 // AT5G13320 // AT5G47230 // AT2G38470 // AT4G01540 // AT3G48090 // AT4G34220 // AT3G48360 // AT5G05410 // AT4G18880 // AT2G31880 
GO:0008104	P	protein localization	6	393	715	28362	0.93	1	// AT3G52400 // AT1G21900 // AT3G11820 // AT2G33110 // AT1G08560 // AT4G03510 
GO:2000112	P	regulation of cellular macromolecule biosynthetic process	45	393	2657	28362	0.096	1	// AT5G49520 // AT5G56860 // AT1G80840 // AT2G38470 // AT1G25560 // AT4G12720 // AT4G00050 // AT1G68840 // AT2G01280 // AT4G29190 // AT1G28370 // AT5G46350 // AT1G27730 // AT2G24500 // AT2G40140 // AT3G48360 // AT3G23250 // AT4G36990 // AT4G31550 // AT3G06620 // AT2G46400 // AT1G71080 // AT1G62300 // AT5G23280 // AT5G47230 // AT4G01540 // AT4G01250 // AT3G56400 // AT3G55980 // AT5G57710 // AT3G58070 // AT2G30250 // AT1G42990 // AT4G31800 // AT4G17490 // AT1G68050 // AT2G17040 // AT3G02550 // AT3G15500 // AT3G50260 // AT5G05410 // AT1G68520 // AT2G41940 // AT1G18570 // AT4G18880 
GO:2000241	P	regulation of reproductive process	5	393	266	28362	0.31	1	// AT5G56860 // AT5G60800 // AT1G68050 // AT2G31880 // AT2G30140 
GO:0044712	P	single-organism catabolic process	12	393	585	28362	0.12	1	// AT1G17190 // AT1G11860 // AT2G30550 // AT1G69930 // AT4G34710 // AT2G29090 // AT4G03510 // AT1G30040 // AT2G26560 // AT2G30210 // AT1G02930 // AT3G62760 
GO:0044711	P	single-organism biosynthetic process	30	393	1735	28362	0.13	1	// AT5G26030 // AT2G38470 // AT5G56860 // AT3G13650 // AT1G80820 // AT2G26560 // AT2G36790 // AT1G74710 // AT4G12720 // AT4G10120 // AT2G29090 // AT1G67980 // AT4G37370 // AT5G16910 // AT5G13630 // AT3G50760 // AT5G57220 // AT1G79680 // AT3G28340 // AT3G56400 // AT3G25780 // AT5G02410 // AT4G22710 // AT1G30040 // AT2G19450 // AT1G78240 // AT4G26850 // AT2G30770 // AT1G18570 // AT3G26210 
GO:0033036	P	macromolecule localization	13	393	996	28362	0.63	1	// AT4G22470 // AT3G52400 // AT4G26850 // AT5G57220 // AT1G15520 // AT1G21900 // AT3G11820 // AT2G33110 // AT1G08560 // AT1G18570 // AT4G03510 // AT3G05500 // AT1G45015 
GO:0010038	P	response to metal ion	6	393	481	28362	0.66	1	// AT4G11280 // AT2G41380 // AT2G26560 // AT3G23250 // AT1G11860 // AT1G02930 
GO:0031668	P	cellular response to extracellular stimulus	5	393	204	28362	0.16	1	// AT4G02380 // AT4G34220 // AT1G43910 // AT5G27420 // AT1G62300 
GO:1901566	P	organonitrogen compound biosynthetic process	14	393	2076	28362	1	1	// AT1G71080 // AT5G26030 // AT2G38470 // AT5G56860 // AT1G60840 // AT3G55630 // AT5G57220 // AT1G79680 // AT2G30770 // AT3G56400 // AT4G34710 // AT1G18570 // AT3G05500 // AT5G13630 
GO:0044249	P	cellular biosynthetic process	69	393	5870	28362	0.95	1	// AT5G49520 // AT5G26030 // AT1G80840 // AT2G38470 // AT1G25560 // AT4G11280 // AT5G16910 // AT4G00050 // AT3G55630 // AT5G47230 // AT3G13650 // AT2G01280 // AT4G29190 // AT4G18880 // AT2G26560 // AT5G46350 // AT2G41940 // AT1G74710 // AT1G27730 // AT1G28370 // AT4G12720 // AT5G56860 // AT4G10120 // AT2G40140 // AT3G48360 // AT4G17490 // AT1G67980 // AT3G23250 // AT4G36990 // AT4G31550 // AT3G05500 // AT2G46400 // AT1G80820 // AT1G62300 // AT1G68840 // AT5G23280 // AT5G02410 // AT4G01540 // AT1G60840 // AT5G57220 // AT1G79680 // AT4G01250 // AT1G71080 // AT3G56400 // AT2G24500 // AT3G25780 // AT3G55980 // AT5G57710 // AT3G58070 // AT2G30250 // AT1G30040 // AT1G42990 // AT4G31800 // AT2G19450 // AT1G68050 // AT4G26850 // AT2G17040 // AT2G30770 // AT3G02550 // AT3G06620 // AT3G15500 // AT3G50260 // AT5G05410 // AT1G68520 // AT4G34710 // AT1G78240 // AT1G18570 // AT5G13630 // AT4G26200 
GO:0009793	P	embryo development ending in seed dormancy	8	393	478	28362	0.35	1	// AT1G21390 // AT2G19450 // AT1G01470 // AT5G06760 // AT2G01280 // AT4G34710 // AT3G06430 // AT5G13200 
GO:0010629	P	negative regulation of gene expression	6	393	415	28362	0.52	1	// AT1G68840 // AT1G80840 // AT1G27730 // AT3G56400 // AT4G36990 // AT1G62300 
GO:0006807	P	nitrogen compound metabolic process	61	393	6241	28362	1	1	// AT5G49520 // AT5G26030 // AT1G80840 // AT2G38470 // AT1G25560 // AT5G56860 // AT4G00050 // AT3G55630 // AT5G47230 // AT2G01280 // AT3G23250 // AT4G29190 // AT4G18880 // AT1G28370 // AT5G46350 // AT3G06430 // AT2G24850 // AT2G24500 // AT2G40140 // AT3G48360 // AT3G57550 // AT4G37370 // AT4G36990 // AT4G31550 // AT3G05500 // AT2G46400 // AT1G71080 // AT1G62300 // AT1G68840 // AT5G23280 // AT5G06310 // AT4G01540 // AT1G60840 // AT5G57220 // AT1G79680 // AT4G01250 // AT2G01290 // AT3G56400 // AT3G55980 // AT5G57710 // AT3G58070 // AT2G30250 // AT1G27730 // AT1G42990 // AT4G31800 // AT4G17490 // AT2G47590 // AT1G68050 // AT2G17040 // AT2G30770 // AT3G02550 // AT3G06620 // AT3G15500 // AT3G50260 // AT5G05410 // AT1G68520 // AT4G34710 // AT2G41940 // AT1G18570 // AT5G13630 // AT1G11860 
GO:0044267	P	cellular protein metabolic process	55	393	3841	28362	0.42	1	// AT1G71080 // AT5G02410 // AT2G35930 // AT2G17290 // AT4G12720 // AT5G02120 // AT1G07160 // AT1G72200 // AT1G70740 // AT2G37710 // AT1G09970 // AT5G20910 // AT5G43420 // AT5G43190 // AT2G42360 // AT3G61390 // AT3G48360 // AT3G57760 // AT5G01550 // AT1G66160 // AT4G21390 // AT4G20450 // AT3G12920 // AT3G18930 // AT1G79680 // AT1G66880 // AT1G64210 // AT3G05500 // AT1G22280 // AT5G25930 // AT4G04540 // AT1G60840 // AT4G23210 // AT1G51800 // AT5G45110 // AT2G31880 // AT1G78100 // AT3G01840 // AT4G03510 // AT3G47570 // AT5G01540 // AT4G21380 // AT3G11840 // AT5G27420 // AT2G24240 // AT2G47590 // AT1G68050 // AT2G13790 // AT4G33920 // AT4G34220 // AT2G39660 // AT1G70520 // AT1G76040 // AT5G03140 // AT4G11890 
GO:0044264	P	cellular polysaccharide metabolic process	6	393	273	28362	0.18	1	// AT1G65610 // AT4G03210 // AT4G12720 // AT1G78240 // AT4G25820 // AT5G16910 
GO:0051186	P	cofactor metabolic process	6	393	389	28362	0.45	1	// AT5G26030 // AT1G74710 // AT5G56860 // AT3G55630 // AT2G01290 // AT5G13630 
GO:0044262	P	cellular carbohydrate metabolic process	8	393	407	28362	0.21	1	// AT1G65610 // AT4G03210 // AT2G19450 // AT4G12720 // AT1G78240 // AT4G25820 // AT4G10120 // AT5G16910 
GO:0044260	P	cellular macromolecule metabolic process	103	393	7410	28362	0.5	1	// AT5G49520 // AT1G80840 // AT4G03210 // AT5G02410 // AT1G72200 // AT1G70740 // AT5G46350 // AT2G24500 // AT5G01550 // AT1G66160 // AT3G18930 // AT3G01840 // AT3G58070 // AT3G05500 // AT3G06430 // AT5G23280 // AT5G06310 // AT1G60840 // AT1G78100 // AT4G03510 // AT5G01540 // AT5G27420 // AT4G33920 // AT2G47590 // AT3G50260 // AT1G66880 // AT1G18570 // AT2G17040 // AT1G07160 // AT2G01280 // AT4G20450 // AT4G36990 // AT1G65610 // AT4G23210 // AT5G45110 // AT1G79680 // AT3G47570 // AT4G21380 // AT3G11840 // AT1G78240 // AT2G13790 // AT1G70520 // AT1G76040 // AT5G16910 // AT1G71080 // AT5G56860 // AT1G25560 // AT4G12720 // AT5G02120 // AT5G43420 // AT4G29190 // AT4G21390 // AT3G12920 // AT2G40140 // AT3G61390 // AT4G31550 // AT2G46400 // AT2G30250 // AT5G47230 // AT4G04540 // AT1G22280 // AT5G57710 // AT1G64210 // AT1G42990 // AT2G24240 // AT3G06620 // AT2G35930 // AT3G02550 // AT3G15500 // AT3G23250 // AT4G00050 // AT2G39660 // AT5G03140 // AT2G38470 // AT2G17290 // AT2G37710 // AT1G09970 // AT5G20910 // AT2G42360 // AT1G28370 // AT3G57760 // AT2G41940 // AT1G27730 // AT3G48360 // AT4G18880 // AT1G62300 // AT5G25930 // AT1G68840 // AT4G01540 // AT1G51800 // AT4G01250 // AT2G31880 // AT3G56400 // AT3G55980 // AT4G31800 // AT4G17490 // AT5G43190 // AT1G68050 // AT4G25820 // AT4G34220 // AT5G05410 // AT1G68520 // AT4G11890 
GO:0051188	P	cofactor biosynthetic process	5	393	229	28362	0.22	1	// AT5G26030 // AT5G13630 // AT3G55630 // AT1G74710 // AT5G56860 
GO:0007049	P	cell cycle	5	393	558	28362	0.89	1	// AT2G16900 // AT2G20960 // AT3G11520 // AT3G23670 // AT1G08560 
GO:0050793	P	regulation of developmental process	13	393	627	28362	0.1	1	// AT1G20450 // AT2G19450 // AT5G56860 // AT1G68050 // AT2G13790 // AT5G60800 // AT4G34220 // AT2G31880 // AT3G57550 // AT3G56400 // AT2G30140 // AT3G06500 // AT5G13200 
GO:0009889	P	regulation of biosynthetic process	45	393	2752	28362	0.14	1	// AT5G49520 // AT5G56860 // AT1G80840 // AT2G38470 // AT1G25560 // AT4G12720 // AT4G00050 // AT1G68840 // AT2G01280 // AT4G29190 // AT1G28370 // AT5G46350 // AT1G27730 // AT2G24500 // AT2G40140 // AT3G48360 // AT3G23250 // AT4G36990 // AT4G31550 // AT3G06620 // AT2G46400 // AT1G71080 // AT1G62300 // AT5G23280 // AT5G47230 // AT4G01540 // AT4G01250 // AT3G56400 // AT3G55980 // AT5G57710 // AT3G58070 // AT2G30250 // AT1G42990 // AT4G31800 // AT4G17490 // AT1G68050 // AT2G17040 // AT3G02550 // AT3G15500 // AT3G50260 // AT5G05410 // AT1G68520 // AT2G41940 // AT1G18570 // AT4G18880 
GO:0009888	P	tissue development	8	393	577	28362	0.55	1	// AT2G47000 // AT1G14740 // AT2G41940 // AT5G60660 // AT1G12950 // AT5G16910 // AT3G58070 // AT3G06500 
GO:0090567	P	reproductive shoot system development	6	393	533	28362	0.75	1	// AT5G56860 // AT1G68050 // AT2G17040 // AT5G60800 // AT2G31880 // AT2G30140 
GO:0051234	P	establishment of localization	34	393	2406	28362	0.48	1	// AT1G17140 // AT2G47000 // AT2G17290 // AT5G49730 // AT5G02120 // AT5G13490 // AT1G21900 // AT2G33110 // AT2G38290 // AT5G25250 // AT1G45015 // AT3G13080 // AT1G08560 // AT3G25610 // AT2G39210 // AT4G35180 // AT3G22910 // AT3G18830 // AT5G26340 // AT5G60660 // AT1G78100 // AT1G64500 // AT5G60800 // AT4G24570 // AT4G03510 // AT4G22200 // AT2G24240 // AT3G52400 // AT1G15520 // AT4G22470 // AT1G12950 // AT3G11820 // AT3G13100 // AT2G36830 
GO:0006511	P	ubiquitin-dependent protein catabolic process	8	393	376	28362	0.16	1	// AT5G27420 // AT5G43190 // AT1G68050 // AT3G12920 // AT5G20910 // AT5G45110 // AT3G48360 // AT4G03510 
GO:0051649	P	establishment of localization in cell	7	393	488	28362	0.52	1	// AT3G52400 // AT1G64500 // AT1G21900 // AT3G11820 // AT1G08560 // AT4G03510 // AT1G45015 
GO:0051179	P	localization	38	393	2517	28362	0.32	1	// AT5G49730 // AT2G47000 // AT2G17290 // AT1G17140 // AT5G02120 // AT5G13490 // AT1G21900 // AT2G33110 // AT2G38290 // AT5G25250 // AT1G45015 // AT3G13080 // AT1G08560 // AT3G25610 // AT3G05500 // AT2G39210 // AT4G35180 // AT3G22910 // AT3G18830 // AT5G26340 // AT5G60660 // AT5G57220 // AT1G78100 // AT1G64500 // AT5G60800 // AT4G24570 // AT4G03510 // AT4G22200 // AT2G24240 // AT3G52400 // AT4G26850 // AT1G15520 // AT4G22470 // AT1G12950 // AT3G11820 // AT3G13100 // AT2G36830 // AT1G18570 
GO:0048827	P	phyllome development	9	393	508	28362	0.28	1	// AT5G02410 // AT2G17040 // AT4G01540 // AT2G39200 // AT2G13790 // AT4G01250 // AT3G56400 // AT4G02380 // AT2G35980 
GO:0048608	P	reproductive structure development	23	393	1265	28362	0.12	1	// AT4G11280 // AT5G42900 // AT1G25560 // AT5G56860 // AT4G33980 // AT2G01280 // AT2G30140 // AT1G49320 // AT1G21390 // AT2G29090 // AT3G06430 // AT5G06760 // AT2G01290 // AT5G60800 // AT2G31880 // AT5G40010 // AT5G13200 // AT2G19450 // AT1G68050 // AT1G01470 // AT2G17040 // AT4G34710 // AT4G26200 
